Block Address with Zip,Crime Count,SafetyScore,ZipCode,block,street
"0 BLOCK  MAPLE PL, 02111",8,56.87458081824279,02111,0,MAPLE PL
"0 BLOCK  MAPLE ST, 02121",82,6.606304493628434,02121,0,MAPLE ST
"0 BLOCK  MAPLE ST, 02132",9,53.923541247484906,02132,0,MAPLE ST
"0 BLOCK  MAPLE ST, 02136",33,21.5962441314554,02136,0,MAPLE ST
"0 BLOCK  MAPLE ST, 02186",2,100.0,02186,0,MAPLE ST
"0 BLOCK  MAPLE, 02119",2,100.0,02119,0,MAPLE
"0 BLOCK  MAPLETON ST, 02135",26,26.86116700201208,02135,0,MAPLETON ST
"0 BLOCK  MAPLEWOOD ST, 02132",9,53.923541247484906,02132,0,MAPLEWOOD ST
"0 BLOCK  MARBURY TER, 02130",6,64.738430583501,02130,0,MARBURY TER
"0 BLOCK  MARCELLA ST, 02119",58,10.982562038900069,02119,0,MARCELLA ST
"0 BLOCK  MARCELLA, 02119",2,100.0,02119,0,MARCELLA
"0 BLOCK  MARCY RD, 02126",22,31.15358819584172,02126,0,MARCY RD
"0 BLOCK  MARDEN AVE, 02124",9,53.923541247484906,02124,0,MARDEN AVE
"0 BLOCK  MARGARET ST, 02113",9,53.923541247484906,02113,0,MARGARET ST
"0 BLOCK  MARGARETTA DR, 02136",14,42.25352112676056,02136,0,MARGARETTA DR
"0 BLOCK  MARGINAL ST, 02128",23,30.14755197853789,02128,0,MARGINAL ST
"0 BLOCK  MARIE ST, 02122",9,53.923541247484906,02122,0,MARIE ST
"0 BLOCK  MARIE ST, 02124",2,100.0,02124,0,MARIE ST
"0 BLOCK  MARINA PARK DR, 02210",52,12.826961770623749,02210,0,MARINA PARK DR
"0 BLOCK  MARINE RD, 02127",24,29.10798122065728,02127,0,MARINE RD
"0 BLOCK  MARION ST, 02128",37,19.19852448021462,02128,0,MARION ST
"0 BLOCK  MARION ST, 02131",9,53.923541247484906,02131,0,MARION ST
"0 BLOCK  MARIPOSA ST, 02126",9,53.923541247484906,02126,0,MARIPOSA ST
"0 BLOCK  MARIPOSA ST, 02136",3,84.40643863179075,02136,0,MARIPOSA ST
"0 BLOCK  MARK ST, 02130",10,50.93896713615024,02130,0,MARK ST
"0 BLOCK  MARLBOROUGH ST, 02116",69,8.702213279678073,02116,0,MARLBOROUGH ST
"0 BLOCK  MARLOWE ST, 02124",7,60.39570757880617,02124,0,MARLOWE ST
"0 BLOCK  MARMION ST, 02130",3,84.40643863179075,02130,0,MARMION ST
"0 BLOCK  MARSH ST, 02124",2,100.0,02124,0,MARSH ST
"0 BLOCK  MARSHALL PL, 02129",2,100.0,02129,0,MARSHALL PL
"0 BLOCK  MARSHALL ST, 02108",18,35.798122065727696,02108,0,MARSHALL ST
"0 BLOCK  MARSHALL ST, 02109",2,100.0,02109,0,MARSHALL ST
"0 BLOCK  MARSHFIELD ST, 02119",18,35.798122065727696,02119,0,MARSHFIELD ST
"0 BLOCK  MARTHA RD, 02114",55,11.753856472166335,02114,0,MARTHA RD
"0 BLOCK  MARTIN LUTHER KING BLVD, 02119",2,100.0,02119,0,MARTIN LUTHER KING BLVD
"0 BLOCK  MARVIN ST, 02119",2,100.0,02119,0,MARVIN ST
"0 BLOCK  MARY BOYLE WAY, 02127",3,84.40643863179075,02127,0,MARY BOYLE WAY
"0 BLOCK  MARYKNOLL ST, 02126",16,38.43058350100603,02126,0,MARYKNOLL ST
"0 BLOCK  MARYLAND ST, 02125",21,32.14285714285714,02125,0,MARYLAND ST
"0 BLOCK  MASCOMA ST, 02121",6,64.738430583501,02121,0,MASCOMA ST
"0 BLOCK  MASCOT ST, 02124",61,10.278336686787393,02124,0,MASCOT ST
"0 BLOCK  MASON ST, 02111",8,56.87458081824279,02111,0,MASON ST
"0 BLOCK  MASON ST, 02136",12,46.12676056338029,02136,0,MASON ST
"0 BLOCK  MASSACHUSETTS AVE, 02115",25,27.90073775989269,02115,0,MASSACHUSETTS AVE
"0 BLOCK  MASSACHUSETTS AVE, 02215",12,46.12676056338029,02215,0,MASSACHUSETTS AVE
"0 BLOCK  MASSASOIT ST, 02126",6,64.738430583501,02126,0,MASSASOIT ST
"0 BLOCK  MATCHETT ST, 02135",14,42.25352112676056,02135,0,MATCHETT ST
"0 BLOCK  MATHER ST, 02122",11,48.52448021462106,02122,0,MATHER ST
"0 BLOCK  MATHER ST, 02124",18,35.798122065727696,02124,0,MATHER ST
"0 BLOCK  MATTAKEESET ST, 02126",9,53.923541247484906,02126,0,MATTAKEESET ST
"0 BLOCK  MATTAKEESET ST, 02136",2,100.0,02136,0,MATTAKEESET ST
"0 BLOCK  MATTAPAN ST, 02126",23,30.14755197853789,02126,0,MATTAPAN ST
"0 BLOCK  MATTAPAN, 02126",2,100.0,02126,0,MATTAPAN
"0 BLOCK  MAVERICK SQ, 02128",189,1.6599597585513104,02128,0,MAVERICK SQ
"0 BLOCK  MAVERICK SQUARE, 02128",3,84.40643863179075,02128,0,MAVERICK SQUARE
"0 BLOCK  MAVERICK ST, 02128",35,20.35546613011402,02128,0,MAVERICK ST
"0 BLOCK  MAXFIELD ST, 02132",6,64.738430583501,02132,0,MAXFIELD ST
"0 BLOCK  MAXWELL ST, 02124",51,13.363514419852452,02124,0,MAXWELL ST
"0 BLOCK  MAY ST, 02130",4,75.85513078470825,02130,0,MAY ST
"0 BLOCK  MAYBROOK ST, 02121",2,100.0,02121,0,MAYBROOK ST
"0 BLOCK  MAYBURY ST, 02121",2,100.0,02121,0,MAYBURY ST
"0 BLOCK  MAYFAIR ST, 02119",10,50.93896713615024,02119,0,MAYFAIR ST
"0 BLOCK  MAYFIELD ST, 02125",37,19.19852448021462,02125,0,MAYFIELD ST
"0 BLOCK  MAYHEW ST, 02125",15,39.87256874580818,02125,0,MAYHEW ST
"0 BLOCK  MAYNARD ST, 02131",17,37.156270959087855,02131,0,MAYNARD ST
"0 BLOCK  MAYWOOD ST, 02119",87,6.120053655264924,02119,0,MAYWOOD ST
"0 BLOCK  MCBRIDE ST, 02130",12,46.12676056338029,02130,0,MCBRIDE ST
"0 BLOCK  MCCRAW ST, 02131",2,100.0,02131,0,MCCRAW ST
"0 BLOCK  MCDONALD AVE, 02134",2,100.0,02134,0,MCDONALD AVE
"0 BLOCK  MCDONOUGH WAY, 02127",6,64.738430583501,02127,0,MCDONOUGH WAY
"0 BLOCK  MCGREEVEY WAY, 02120",53,12.45808182427901,02120,0,MCGREEVEY WAY
"0 BLOCK  MCKINLEY SQ, 02109",6,64.738430583501,02109,0,MCKINLEY SQ
"0 BLOCK  MCKONE ST, 02122",13,44.26559356136821,02122,0,MCKONE ST
"0 BLOCK  MCLELLAN ST, 02121",69,8.702213279678073,02121,0,MCLELLAN ST
"0 BLOCK  MCNULTY CT, 02129",19,34.607645875251514,02129,0,MCNULTY CT
"0 BLOCK  MEAD ST, 02129",5,70.03688799463448,02129,0,MEAD ST
"0 BLOCK  MEADOWBANK AVE, 02126",13,44.26559356136821,02126,0,MEADOWBANK AVE
"0 BLOCK  MEADOWVIEW RD, 02136",7,60.39570757880617,02136,0,MEADOWVIEW RD
"0 BLOCK  MEDALLION AVE, 02210",2,100.0,02210,0,MEDALLION AVE
"0 BLOCK  MEDFIELD ST, 02215",2,100.0,02215,0,MEDFIELD ST
"0 BLOCK  MEDFORD ST, 02129",31,22.98792756539235,02129,0,MEDFORD ST
"0 BLOCK  MEDWAY ST, 02124",2,100.0,02124,0,MEDWAY ST
"0 BLOCK  MEEHAN ST, 02130",4,75.85513078470825,02130,0,MEEHAN ST
"0 BLOCK  MELBOURNE ST, 02124",44,15.912139503688804,02124,0,MELBOURNE ST
"0 BLOCK  MELCHER ST, 02210",21,32.14285714285714,02210,0,MELCHER ST
"0 BLOCK  MELLEN ST, 02124",9,53.923541247484906,02124,0,MELLEN ST
"0 BLOCK  MELNEA CASS BLVD, 02119",116,3.806170355466132,02119,0,MELNEA CASS BLVD
"0 BLOCK  MELNEA CASS BOULEVARD, 02119",11,48.52448021462106,02119,0,MELNEA CASS BOULEVARD
"0 BLOCK  MELROSE ST, 02116",12,46.12676056338029,02116,0,MELROSE ST
"0 BLOCK  MELTON RD, 02135",4,75.85513078470825,02135,0,MELTON RD
"0 BLOCK  MELVILLE AVE, 02124",42,16.834339369550634,02124,0,MELVILLE AVE
"0 BLOCK  MELVIN AVE, 02135",19,34.607645875251514,02135,0,MELVIN AVE
"0 BLOCK  MENDELL WAY, 02130",5,70.03688799463448,02130,0,MENDELL WAY
"0 BLOCK  MENDELSSOHN ST, 02131",5,70.03688799463448,02131,0,MENDELSSOHN ST
"0 BLOCK  MENDUM ST, 02131",10,50.93896713615024,02131,0,MENDUM ST
"0 BLOCK  MERCER ST, 02127",14,42.25352112676056,02127,0,MERCER ST
"0 BLOCK  MERCHANTS ROW, 02109",7,60.39570757880617,02109,0,MERCHANTS ROW
"0 BLOCK  MERCIER AVE, 02124",20,33.433936955063714,02124,0,MERCIER AVE
"0 BLOCK  MERIDIAN ST, 02128",96,5.181086519114686,02128,0,MERIDIAN ST
"0 BLOCK  MERLIN ST, 02124",3,84.40643863179075,02124,0,MERLIN ST
"0 BLOCK  MEROLA PARK, 02126",2,100.0,02126,0,MEROLA PARK
"0 BLOCK  MERRILL ST, 02121",8,56.87458081824279,02121,0,MERRILL ST
"0 BLOCK  MERRIMAC ST, 02114",8,56.87458081824279,02114,0,MERRIMAC ST
"0 BLOCK  MESHAKA ST, 02132",2,100.0,02132,0,MESHAKA ST
"0 BLOCK  MESSINGER ST, 02126",6,64.738430583501,02126,0,MESSINGER ST
"0 BLOCK  METCALF CT, 02130",20,33.433936955063714,02130,0,METCALF CT
"0 BLOCK  METROPOLITAN AVE, 02131",21,32.14285714285714,02131,0,METROPOLITAN AVE
"0 BLOCK  METROPOLITAN CIR, 02131",4,75.85513078470825,02131,0,METROPOLITAN CIR
"0 BLOCK  MEYER ST, 02131",7,60.39570757880617,02131,0,MEYER ST
"0 BLOCK  MIAMI AVE, 02132",5,70.03688799463448,02132,0,MIAMI AVE
"0 BLOCK  MIAMI TER, 02132",2,100.0,02132,0,MIAMI TER
"0 BLOCK  MICHAEL RD, 02135",3,84.40643863179075,02135,0,MICHAEL RD
"0 BLOCK  MICHELANGELO ST, 02113",17,37.156270959087855,02113,0,MICHELANGELO ST
"0 BLOCK  MICHIGAN AVE, 02121",59,10.680751173708924,02121,0,MICHIGAN AVE
"0 BLOCK  MIDDLE ST, 02127",17,37.156270959087855,02127,0,MIDDLE ST
"0 BLOCK  MIDDLESEX ST, 02129",2,100.0,02129,0,MIDDLESEX ST
"0 BLOCK  MIDDLETON ST, 02124",49,14.000670690811534,02124,0,MIDDLETON ST
"0 BLOCK  MIDVALE RD, 02132",2,100.0,02132,0,MIDVALE RD
"0 BLOCK  MILDRED AVE, 02126",50,13.69885982562039,02126,0,MILDRED AVE
"0 BLOCK  MILES ST, 02119",14,42.25352112676056,02119,0,MILES ST
"0 BLOCK  MILFORD ST, 02118",22,31.15358819584172,02118,0,MILFORD ST
"0 BLOCK  MILK ST, 02108",2,100.0,02108,0,MILK ST
"0 BLOCK  MILK ST, 02109",8,56.87458081824279,02109,0,MILK ST
"0 BLOCK  MILK ST, 02110",20,33.433936955063714,02110,0,MILK ST
"0 BLOCK  MILL ST, 02122",28,25.16767270288397,02122,0,MILL ST
"0 BLOCK  MILLET ST, 02124",55,11.753856472166335,02124,0,MILLET ST
"0 BLOCK  MILLMONT ST, 02119",6,64.738430583501,02119,0,MILLMONT ST
"0 BLOCK  MILLS ST, 02119",8,56.87458081824279,02119,0,MILLS ST
"0 BLOCK  MILLSTONE RD, 02136",10,50.93896713615024,02136,0,MILLSTONE RD
"0 BLOCK  MILLSTONE, 02136",2,100.0,02136,0,MILLSTONE
"0 BLOCK  MILTON AVE, 02124",68,8.836351441985247,02124,0,MILTON AVE
"0 BLOCK  MILTON AVE, 02136",3,84.40643863179075,02136,0,MILTON AVE
"0 BLOCK  MILTON ST, 02124",7,60.39570757880617,02124,0,MILTON ST
"0 BLOCK  MILTON ST, 02136",2,100.0,02136,0,MILTON ST
"0 BLOCK  MILWOOD ST, 02124",8,56.87458081824279,02124,0,MILWOOD ST
"0 BLOCK  MINDEN ST, 02130",6,64.738430583501,02130,0,MINDEN ST
"0 BLOCK  MINER ST, 02215",13,44.26559356136821,02215,0,MINER ST
"0 BLOCK  MINOT ST, 02122",20,33.433936955063714,02122,0,MINOT ST
"0 BLOCK  MINTON ST, 02130",5,70.03688799463448,02130,0,MINTON ST
"0 BLOCK  MISSION PARK DR, 02115",35,20.35546613011402,02115,0,MISSION PARK DR
"0 BLOCK  MISSION ST, 02115",6,64.738430583501,02115,0,MISSION ST
"0 BLOCK  MISSION ST, 02120",3,84.40643863179075,02120,0,MISSION ST
"0 BLOCK  MITCHELL ST, 02127",9,53.923541247484906,02127,0,MITCHELL ST
"0 BLOCK  MOHAWK ST, 02127",11,48.52448021462106,02127,0,MOHAWK ST
"0 BLOCK  MONADNOCK ST, 02125",63,9.741784037558688,02125,0,MONADNOCK ST
"0 BLOCK  MONASTERY RD, 02135",8,56.87458081824279,02135,0,MONASTERY RD
"0 BLOCK  MONMOUTH SQ, 02128",3,84.40643863179075,02128,0,MONMOUTH SQ
"0 BLOCK  MONMOUTH ST, 02128",24,29.10798122065728,02128,0,MONMOUTH ST
"0 BLOCK  MONPONSET ST, 02126",13,44.26559356136821,02126,0,MONPONSET ST
"0 BLOCK  MONSIGNOR ALBERT A. JACOBBE RD, 02128",61,10.278336686787393,02128,0,MONSIGNOR ALBERT A. JACOBBE RD
"0 BLOCK  MONSIGNOR DENNIS F. O'CALLAGHA WAY, 02127",51,13.363514419852452,02127,0,MONSIGNOR DENNIS F. O'CALLAGHA WAY
"0 BLOCK  MONSIGNOR DENNIS F. O'CALLAGHAN WAY, 02127",16,38.43058350100603,02127,0,MONSIGNOR DENNIS F. O'CALLAGHAN WAY
"0 BLOCK  MONSIGNOR JOHN J. O'DONNELL SQ, 02122",4,75.85513078470825,02122,0,MONSIGNOR JOHN J. O'DONNELL SQ
"0 BLOCK  MONSIGNOR PATRICK J. LYDON WAY, 02124",78,7.176391683433936,02124,0,MONSIGNOR PATRICK J. LYDON WAY
"0 BLOCK  MONSIGNOR REYNOLDS WAY, 02118",44,15.912139503688804,02118,0,MONSIGNOR REYNOLDS WAY
"0 BLOCK  MONSON ST, 02126",3,84.40643863179075,02126,0,MONSON ST
"0 BLOCK  MONTANA ST, 02121",7,60.39570757880617,02121,0,MONTANA ST
"0 BLOCK  MONTCALM AVE, 02135",5,70.03688799463448,02135,0,MONTCALM AVE
"0 BLOCK  MONTCLAIR AVE, 02132",4,75.85513078470825,02132,0,MONTCLAIR AVE
"0 BLOCK  MONTEBELLO RD, 02130",25,27.90073775989269,02130,0,MONTEBELLO RD
"0 BLOCK  MONTELLO ST, 02122",4,75.85513078470825,02122,0,MONTELLO ST
"0 BLOCK  MONTFERN AVE, 02135",13,44.26559356136821,02135,0,MONTFERN AVE
"0 BLOCK  MONTGOMERY ST, 02116",5,70.03688799463448,02116,0,MONTGOMERY ST
"0 BLOCK  MONTGOMERY ST, 02118",17,37.156270959087855,02118,0,MONTGOMERY ST
"0 BLOCK  MONTMORENCI AVE, 02128",5,70.03688799463448,02128,0,MONTMORENCI AVE
"0 BLOCK  MONTROSE ST, 02119",7,60.39570757880617,02119,0,MONTROSE ST
"0 BLOCK  MONTVALE ST, 02131",11,48.52448021462106,02131,0,MONTVALE ST
"0 BLOCK  MONTVIEW ST, 02132",6,64.738430583501,02132,0,MONTVIEW ST
"0 BLOCK  MONUMENT AVE, 02129",21,32.14285714285714,02129,0,MONUMENT AVE
"0 BLOCK  MONUMENT CT, 02129",2,100.0,02129,0,MONUMENT CT
"0 BLOCK  MONUMENT SQ, 02129",18,35.798122065727696,02129,0,MONUMENT SQ
"0 BLOCK  MONUMENT SQUARE, 02129",2,100.0,02129,0,MONUMENT SQUARE
"0 BLOCK  MONUMENT ST, 02129",37,19.19852448021462,02129,0,MONUMENT ST
"0 BLOCK  MONUMENT, 02129",2,100.0,02129,0,MONUMENT
"0 BLOCK  MOODY ST, 02124",6,64.738430583501,02124,0,MOODY ST
"0 BLOCK  MOON ISLAND RD, 02127",3,84.40643863179075,02127,0,MOON ISLAND RD
"0 BLOCK  MOON ISLAND RD, 02171",10,50.93896713615024,02171,0,MOON ISLAND RD
"0 BLOCK  MOON ISLAND ROAD, 02171",2,100.0,02171,0,MOON ISLAND ROAD
"0 BLOCK  MOON ST, 02113",7,60.39570757880617,02113,0,MOON ST
"0 BLOCK  MOORE ST, 02128",37,19.19852448021462,02128,0,MOORE ST
"0 BLOCK  MORA ST, 02124",65,9.289067739771962,02124,0,MORA ST
"0 BLOCK  MORAINE ST, 02130",14,42.25352112676056,02130,0,MORAINE ST
"0 BLOCK  MORELAND ST, 02119",84,6.455399061032862,02119,0,MORELAND ST
"0 BLOCK  MORLEY ST, 02119",2,100.0,02119,0,MORLEY ST
"0 BLOCK  MORRELL ST, 02132",8,56.87458081824279,02132,0,MORRELL ST
"0 BLOCK  MORRILL ST, 02125",2,100.0,02125,0,MORRILL ST
"0 BLOCK  MORRIS ST, 02128",34,20.875251509054326,02128,0,MORRIS ST
"0 BLOCK  MORRISSEY BLVD, 02125",10,50.93896713615024,02125,0,MORRISSEY BLVD
"0 BLOCK  MORROW RD, 02135",3,84.40643863179075,02135,0,MORROW RD
"0 BLOCK  MORSE ST, 02121",27,25.93896713615024,02121,0,MORSE ST
"0 BLOCK  MORTON ST, 02130",7,60.39570757880617,02130,0,MORTON ST
"0 BLOCK  MORTON VILLAGE DR, 02126",44,15.912139503688804,02126,0,MORTON VILLAGE DR
"0 BLOCK  MOSELEY ST, 02125",24,29.10798122065728,02125,0,MOSELEY ST
"0 BLOCK  MOSELY, 02125",3,84.40643863179075,02125,0,MOSELY
"0 BLOCK  MOSGROVE AVE, 02131",22,31.15358819584172,02131,0,MOSGROVE AVE
"0 BLOCK  MOSSDALE RD, 02130",2,100.0,02130,0,MOSSDALE RD
"0 BLOCK  MOULTON ST, 02129",5,70.03688799463448,02129,0,MOULTON ST
"0 BLOCK  MOULTRIE ST, 02124",34,20.875251509054326,02124,0,MOULTRIE ST
"0 BLOCK  MOUNT ASH RD, 02136",2,100.0,02136,0,MOUNT ASH RD
"0 BLOCK  MOUNT BOWDOIN TER, 02121",10,50.93896713615024,02121,0,MOUNT BOWDOIN TER
"0 BLOCK  MOUNT CALVARY RD, 02131",8,56.87458081824279,02131,0,MOUNT CALVARY RD
"0 BLOCK  MOUNT EVERETT ST, 02125",72,8.115358819584173,02125,0,MOUNT EVERETT ST
"0 BLOCK  MOUNT HOOD RD, 02135",39,18.242790073776,02135,0,MOUNT HOOD RD
"0 BLOCK  MOUNT HOPE ST, 02131",20,33.433936955063714,02131,0,MOUNT HOPE ST
"0 BLOCK  MOUNT IDA RD, 02122",78,7.176391683433936,02122,0,MOUNT IDA RD
"0 BLOCK  MOUNT IDA ROAD, 02122",2,100.0,02122,0,MOUNT IDA ROAD
"0 BLOCK  MOUNT PLEASANT AVE, 02119",83,6.522468142186455,02119,0,MOUNT PLEASANT AVE
"0 BLOCK  MOUNT PLEASANT PL, 02119",2,100.0,02119,0,MOUNT PLEASANT PL
"0 BLOCK  MOUNT PLEASANT ST, 02136",2,100.0,02136,0,MOUNT PLEASANT ST
"0 BLOCK  MOUNT PLEASANT TER, 02119",10,50.93896713615024,02119,0,MOUNT PLEASANT TER
"0 BLOCK  MOUNT VERNON AVE, 02129",2,100.0,02129,0,MOUNT VERNON AVE
"0 BLOCK  MOUNT VERNON ST, 02108",55,11.753856472166335,02108,0,MOUNT VERNON ST
"0 BLOCK  MOUNT VERNON ST, 02114",5,70.03688799463448,02114,0,MOUNT VERNON ST
"0 BLOCK  MOUNT VERNON ST, 02125",34,20.875251509054326,02125,0,MOUNT VERNON ST
"0 BLOCK  MOUNT VERNON ST, 02129",8,56.87458081824279,02129,0,MOUNT VERNON ST
"0 BLOCK  MOUNT VERNON ST, 02132",31,22.98792756539235,02132,0,MOUNT VERNON ST
"0 BLOCK  MOUNT VERNON ST, 02135",16,38.43058350100603,02135,0,MOUNT VERNON ST
"0 BLOCK  MOUNTAIN AVE, 02124",14,42.25352112676056,02124,0,MOUNTAIN AVE
"0 BLOCK  MOUNTFAIR TER, 02136",2,100.0,02136,0,MOUNTFAIR TER
"0 BLOCK  MOUNTFAIR TERRACE, 02136",2,100.0,02136,0,MOUNTFAIR TERRACE
"0 BLOCK  MOUNTFORT ST, 02215",5,70.03688799463448,02215,0,MOUNTFORT ST
"0 BLOCK  MOVILLE ST, 02132",3,84.40643863179075,02132,0,MOVILLE ST
"0 BLOCK  MOZART ST, 02130",54,12.173038229376251,02130,0,MOZART ST
"0 BLOCK  MSGR PATRICK J LYDON WAY, 02124",23,30.14755197853789,02124,0,MSGR PATRICK J LYDON WAY
"0 BLOCK  MUDGE WAY, 01730",2,100.0,01730,0,MUDGE WAY
"0 BLOCK  MULVEY ST, 02126",10,50.93896713615024,02126,0,MULVEY ST
"0 BLOCK  MUNROE ST, 02119",51,13.363514419852452,02119,0,MUNROE ST
"0 BLOCK  MURDOCK ST, 02135",10,50.93896713615024,02135,0,MURDOCK ST
"0 BLOCK  MURDOCK TER, 02135",4,75.85513078470825,02135,0,MURDOCK TER
"0 BLOCK  MURRAY AVE, 02119",2,100.0,02119,0,MURRAY AVE
"0 BLOCK  MURRAY HILL RD, 02131",5,70.03688799463448,02131,0,MURRAY HILL RD
"0 BLOCK  MUSEUM RD, 02115",10,50.93896713615024,02115,0,MUSEUM RD
"0 BLOCK  MUSIC HALL PL, 02111",2,100.0,02111,0,MUSIC HALL PL
"0 BLOCK  MYOPIA RD, 02136",6,64.738430583501,02136,0,MYOPIA RD
"0 BLOCK  MYRICK ST, 02134",5,70.03688799463448,02134,0,MYRICK ST
"0 BLOCK  MYRTLE ST, 02114",50,13.69885982562039,02114,0,MYRTLE ST
"0 BLOCK  MYRTLE ST, 02130",3,84.40643863179075,02130,0,MYRTLE ST
"0 BLOCK  MYRTLEBANK AVE, 02124",2,100.0,02124,0,MYRTLEBANK AVE
"0 BLOCK  MYSTIC AVE, 02129",2,100.0,02129,0,MYSTIC AVE
"0 BLOCK  MYSTIC ST, 02118",2,100.0,02118,0,MYSTIC ST
"0 BLOCK  MYSTIC ST, 02129",16,38.43058350100603,02129,0,MYSTIC ST
"0 BLOCK  N BEACON ST, 02134",88,5.98591549295775,02134,0,N BEACON ST
"0 BLOCK  N BENNET CT, 02113",2,100.0,02113,0,N BENNET CT
"0 BLOCK  N BENNET ST, 02113",16,38.43058350100603,02113,0,N BENNET ST
"0 BLOCK  N CHARLAME CT, 02119",10,50.93896713615024,02119,0,N CHARLAME CT
"0 BLOCK  N CHARLAME TER, 02119",4,75.85513078470825,02119,0,N CHARLAME TER
"0 BLOCK  N CRESCENT CIRT, 02135",3,84.40643863179075,02135,0,N CRESCENT CIRT
"0 BLOCK  N GROVE ST, 02114",3,84.40643863179075,02114,0,N GROVE ST
"0 BLOCK  N HARVARD ST, 02134",28,25.16767270288397,02134,0,N HARVARD ST
"0 BLOCK  N HARVARD ST, 02163",6,64.738430583501,02163,0,N HARVARD ST
"0 BLOCK  N MARGIN ST, 02113",52,12.826961770623749,02113,0,N MARGIN ST
"0 BLOCK  N MARKET ST, 02109",6,64.738430583501,02109,0,N MARKET ST
"0 BLOCK  N MEAD ST, 02129",2,100.0,02129,0,N MEAD ST
"0 BLOCK  N MUNROE TER, 02122",7,60.39570757880617,02122,0,N MUNROE TER
"0 BLOCK  N ST, 02127",9,53.923541247484906,02127,0,N ST
"0 BLOCK  N WASHINGTON ST, 02114",12,46.12676056338029,02114,0,N WASHINGTON ST
"0 BLOCK  NAHANT AVE, 02122",9,53.923541247484906,02122,0,NAHANT AVE
"0 BLOCK  NAPIER PARK, 02125",2,100.0,02125,0,NAPIER PARK
"0 BLOCK  NASHUA ST, 02114",87,6.120053655264924,02114,0,NASHUA ST
"0 BLOCK  NASSAU ST, 02111",34,20.875251509054326,02111,0,NASSAU ST
"0 BLOCK  NATIONAL ST, 02127",3,84.40643863179075,02127,0,NATIONAL ST
"0 BLOCK  NAVARRE ST, 02131",9,53.923541247484906,02131,0,NAVARRE ST
"0 BLOCK  NAVARRE ST, 02136",3,84.40643863179075,02136,0,NAVARRE ST
"0 BLOCK  NAVILLUS TER, 02122",8,56.87458081824279,02122,0,NAVILLUS TER
"0 BLOCK  NAY ST, 02128",4,75.85513078470825,02128,0,NAY ST
"0 BLOCK  NAZING CT, 02121",30,23.725687458081826,02121,0,NAZING CT
"0 BLOCK  NAZING ST, 02121",39,18.242790073776,02121,0,NAZING ST
"0 BLOCK  NECCO ST, 02210",17,37.156270959087855,02210,0,NECCO ST
"0 BLOCK  NEEDHAM RD, 02136",12,46.12676056338029,02136,0,NEEDHAM RD
"0 BLOCK  NELSON ST, 02124",13,44.26559356136821,02124,0,NELSON ST
"0 BLOCK  NEPONSET AVE, 02122",61,10.278336686787393,02122,0,NEPONSET AVE
"0 BLOCK  NEPONSET AVE, 02131",13,44.26559356136821,02131,0,NEPONSET AVE
"0 BLOCK  NEPONSET AVE, 02136",23,30.14755197853789,02136,0,NEPONSET AVE
"0 BLOCK  NEPONSET FIELD LN, 02126",2,100.0,02126,0,NEPONSET FIELD LN
"0 BLOCK  NEPTUNE CIR, 02128",3,84.40643863179075,02128,0,NEPTUNE CIR
"0 BLOCK  NEPTUNE RD, 02128",18,35.798122065727696,02128,0,NEPTUNE RD
"0 BLOCK  NEPTUNE ROAD, 02128",3,84.40643863179075,02128,0,NEPTUNE ROAD
"0 BLOCK  NEVADA ST, 02124",2,100.0,02124,0,NEVADA ST
"0 BLOCK  NEVINS ST, 02135",10,50.93896713615024,02135,0,NEVINS ST
"0 BLOCK  NEW BEDFORD ST, 02136",6,64.738430583501,02136,0,NEW BEDFORD ST
"0 BLOCK  NEW CHARDON ST, 02114",175,1.91146881287726,02114,0,NEW CHARDON ST
"0 BLOCK  NEW ENGLAND AVE, 02124",22,31.15358819584172,02124,0,NEW ENGLAND AVE
"0 BLOCK  NEW HAVEN ST, 02132",11,48.52448021462106,02132,0,NEW HAVEN ST
"0 BLOCK  NEW RUTHERFORD AVE, 02129",7,60.39570757880617,02129,0,NEW RUTHERFORD AVE
"0 BLOCK  NEW ST, 02128",28,25.16767270288397,02128,0,NEW ST
"0 BLOCK  NEW SUDBURY ST, 02114",114,3.9738430583501017,02114,0,NEW SUDBURY ST
"0 BLOCK  NEW WHITNEY ST, 02115",45,15.325285043594905,02115,0,NEW WHITNEY ST
"0 BLOCK  NEWACRE RD, 02136",9,53.923541247484906,02136,0,NEWACRE RD
"0 BLOCK  NEWACRE ROAD, 02136",3,84.40643863179075,02136,0,NEWACRE ROAD
"0 BLOCK  NEWBERN ST, 02130",3,84.40643863179075,02130,0,NEWBERN ST
"0 BLOCK  NEWBURG ST, 02131",9,53.923541247484906,02131,0,NEWBURG ST
"0 BLOCK  NEWBURY ST, 01960",2,100.0,01960,0,NEWBURY ST
"0 BLOCK  NEWBURY ST, 02116",293,0.7880617035546655,02116,0,NEWBURY ST
"0 BLOCK  NEWCASTLE RD, 02135",27,25.93896713615024,02135,0,NEWCASTLE RD
"0 BLOCK  NEWCASTLE ROAD, 02135",2,100.0,02135,0,NEWCASTLE ROAD
"0 BLOCK  NEWCOMB ST, 02118",10,50.93896713615024,02118,0,NEWCOMB ST
"0 BLOCK  NEWCROFT CIR, 02126",7,60.39570757880617,02126,0,NEWCROFT CIR
"0 BLOCK  NEWFIELD ST, 02132",3,84.40643863179075,02132,0,NEWFIELD ST
